code,browser,b&w,apple,andr,twit,wind,gmail,name,annotations
1f54a,images/1f54a_browser.png,images/1f54a_bw.png,missing,missing,missing,missing,missing,dove of peace,animal;bird;dove;fly;nature;peace
1f438,images/1f438_browser.png,images/1f438_bw.png,images/1f438_apple.png,images/1f438_andr.png,images/1f438_twit.png,images/1f438_wind.png,missing,frog face,animal;face;frog;nature
1f40a,images/1f40a_browser.png,images/1f40a_bw.png,images/1f40a_apple.png,images/1f40a_andr.png,images/1f40a_twit.png,missing,missing,crocodile,animal;crocodile;nature
1f422,images/1f422_browser.png,images/1f422_bw.png,images/1f422_apple.png,images/1f422_andr.png,images/1f422_twit.png,images/1f422_wind.png,missing,turtle,animal;nature;turtle
1f40d,images/1f40d_browser.png,images/1f40d_bw.png,images/1f40d_apple.png,images/1f40d_andr.png,images/1f40d_twit.png,images/1f40d_wind.png,missing,snake,animal;bearer;nature;ophiuchus;serpent;snake;zodiac
1f432,images/1f432_browser.png,images/1f432_bw.png,images/1f432_apple.png,images/1f432_andr.png,images/1f432_twit.png,images/1f432_wind.png,missing,dragon face,animal;dragon;face;fairy tale;nature
1f409,images/1f409_browser.png,images/1f409_bw.png,images/1f409_apple.png,images/1f409_andr.png,images/1f409_twit.png,missing,missing,dragon,animal;dragon;fairy tale;nature
1f433,images/1f433_browser.png,images/1f433_bw.png,images/1f433_apple.png,images/1f433_andr.png,images/1f433_twit.png,images/1f433_wind.png,missing,spouting whale,animal;face;nature;spouting;whale
1f40b,images/1f40b_browser.png,images/1f40b_bw.png,images/1f40b_apple.png,images/1f40b_andr.png,images/1f40b_twit.png,missing,missing,whale,animal;nature;whale
1f42c,images/1f42c_browser.png,images/1f42c_bw.png,images/1f42c_apple.png,images/1f42c_andr.png,images/1f42c_twit.png,images/1f42c_wind.png,missing,dolphin,animal;dolphin;flipper;nature
1f41f,images/1f41f_browser.png,images/1f41f_bw.png,images/1f41f_apple.png,images/1f41f_andr.png,images/1f41f_twit.png,images/1f41f_wind.png,images/1f41f_gmail.png,fish,animal;fish;nature;pisces;zodiac
1f420,images/1f420_browser.png,images/1f420_bw.png,images/1f420_apple.png,images/1f420_andr.png,images/1f420_twit.png,images/1f420_wind.png,missing,tropical fish,animal;fish;nature;tropical
1f421,images/1f421_browser.png,images/1f421_bw.png,images/1f421_apple.png,images/1f421_andr.png,images/1f421_twit.png,images/1f421_wind.png,missing,blowfish,animal;blowfish;fish;nature
1f419,images/1f419_browser.png,images/1f419_bw.png,images/1f419_apple.png,images/1f419_andr.png,images/1f419_twit.png,images/1f419_wind.png,missing,octopus,animal;nature;octopus
1f41a,images/1f41a_browser.png,images/1f41a_bw.png,images/1f41a_apple.png,images/1f41a_andr.png,images/1f41a_twit.png,images/1f41a_wind.png,missing,spiral shell,animal;nature;shell;spiral
1f980,images/1f980_browser.png,images/1f980_bw.png,missing,missing,missing,missing,missing,crab,animal;cancer;crab;nature;zodiac
1f40c,images/1f40c_browser.png,images/1f40c_bw.png,images/1f40c_apple.png,images/1f40c_andr.png,images/1f40c_twit.png,images/1f40c_wind.png,images/1f40c_gmail.png,snail,animal;nature;snail
1f41b,images/1f41b_browser.png,images/1f41b_bw.png,images/1f41b_apple.png,images/1f41b_andr.png,images/1f41b_twit.png,images/1f41b_wind.png,missing,bug,animal;bug;insect;nature
1f41c,images/1f41c_browser.png,images/1f41c_bw.png,images/1f41c_apple.png,images/1f41c_andr.png,images/1f41c_twit.png,images/1f41c_wind.png,missing,ant,animal;ant;insect;nature
1f41d,images/1f41d_browser.png,images/1f41d_bw.png,images/1f41d_apple.png,images/1f41d_andr.png,images/1f41d_twit.png,images/1f41d_wind.png,missing,honeybee,animal;bee;honeybee;insect;nature
1f41e,images/1f41e_browser.png,images/1f41e_bw.png,images/1f41e_apple.png,images/1f41e_andr.png,images/1f41e_twit.png,images/1f41e_wind.png,missing,lady beetle,animal;beetle;insect;lady beetle;ladybird;ladybug;nature
1f577,images/1f577_browser.png,images/1f577_bw.png,missing,missing,missing,missing,missing,spider,animal;insect;object;spider
1f578,images/1f578_browser.png,images/1f578_bw.png,missing,missing,missing,missing,missing,spider web,animal;object;spider;web
1f982,images/1f982_browser.png,images/1f982_bw.png,missing,missing,missing,missing,missing,scorpion,animal;nature;scorpio;scorpion;scorpius;zodiac
1f490,images/1f490_browser.png,images/1f490_bw.png,images/1f490_apple.png,images/1f490_andr.png,images/1f490_twit.png,images/1f490_wind.png,missing,bouquet,bouquet;flower;nature;object;place;plant;romance
1f338,images/1f338_browser.png,images/1f338_bw.png,images/1f338_apple.png,images/1f338_andr.png,images/1f338_twit.png,images/1f338_wind.png,images/1f338_gmail.png,cherry blossom,blossom;cherry;flower;nature;plant
1f4ae,images/1f4ae_browser.png,images/1f4ae_bw.png,images/1f4ae_apple.png,images/1f4ae_andr.png,images/1f4ae_twit.png,images/1f4ae_wind.png,missing,white flower,flower;object;symbol
1f3f5,images/1f3f5_browser.png,images/1f3f5_bw.png,missing,missing,missing,missing,missing,rosette,nature;plant;rosette
1f339,images/1f339_browser.png,images/1f339_bw.png,images/1f339_apple.png,images/1f339_andr.png,images/1f339_twit.png,images/1f339_wind.png,missing,rose,flower;nature;plant;rose
1f33a,images/1f33a_browser.png,images/1f33a_bw.png,images/1f33a_apple.png,images/1f33a_andr.png,images/1f33a_twit.png,images/1f33a_wind.png,missing,hibiscus,flower;hibiscus;nature;plant
1f33b,images/1f33b_browser.png,images/1f33b_bw.png,images/1f33b_apple.png,images/1f33b_andr.png,images/1f33b_twit.png,images/1f33b_wind.png,missing,sunflower,flower;nature;plant;sun;sunflower
1f33c,images/1f33c_browser.png,images/1f33c_bw.png,images/1f33c_apple.png,images/1f33c_andr.png,images/1f33c_twit.png,images/1f33c_wind.png,missing,blossom,blossom;flower;nature;plant
1f337,images/1f337_browser.png,images/1f337_bw.png,images/1f337_apple.png,images/1f337_andr.png,images/1f337_twit.png,images/1f337_wind.png,images/1f337_gmail.png,tulip,flower;nature;plant;tulip
2618,images/2618_browser.png,images/2618_bw.png,missing,missing,missing,missing,missing,shamrock,nature;plant;shamrock
1f331,images/1f331_browser.png,images/1f331_bw.png,images/1f331_apple.png,images/1f331_andr.png,images/1f331_twit.png,images/1f331_wind.png,images/1f331_gmail.png,seedling,nature;plant;seedling;young
1f332,images/1f332_browser.png,images/1f332_bw.png,images/1f332_apple.png,images/1f332_andr.png,images/1f332_twit.png,missing,missing,evergreen tree,evergreen;nature;plant;tree
1f333,images/1f333_browser.png,images/1f333_bw.png,images/1f333_apple.png,images/1f333_andr.png,images/1f333_twit.png,missing,missing,deciduous tree,deciduous;nature;plant;shedding;tree
1f334,images/1f334_browser.png,images/1f334_bw.png,images/1f334_apple.png,images/1f334_andr.png,images/1f334_twit.png,images/1f334_wind.png,missing,palm tree,nature;palm;plant;tree
1f335,images/1f335_browser.png,images/1f335_bw.png,images/1f335_apple.png,images/1f335_andr.png,images/1f335_twit.png,images/1f335_wind.png,missing,cactus,cactus;nature;plant
1f33e,images/1f33e_browser.png,images/1f33e_bw.png,images/1f33e_apple.png,images/1f33e_andr.png,images/1f33e_twit.png,images/1f33e_wind.png,missing,ear of rice,ear;nature;plant;rice
1f33f,images/1f33f_browser.png,images/1f33f_bw.png,images/1f33f_apple.png,images/1f33f_andr.png,images/1f33f_twit.png,images/1f33f_wind.png,missing,herb,herb;leaf;nature;plant
1f340,images/1f340_browser.png,images/1f340_bw.png,images/1f340_apple.png,images/1f340_andr.png,images/1f340_twit.png,images/1f340_wind.png,images/1f340_gmail.png,four leaf clover,4;clover;four;leaf;nature;plant
1f341,images/1f341_browser.png,images/1f341_bw.png,images/1f341_apple.png,images/1f341_andr.png,images/1f341_twit.png,images/1f341_wind.png,images/1f341_gmail.png,maple leaf,falling;leaf;maple;nature;plant
1f342,images/1f342_browser.png,images/1f342_bw.png,images/1f342_apple.png,images/1f342_andr.png,images/1f342_twit.png,images/1f342_wind.png,missing,fallen leaf,falling;leaf;nature;plant
1f343,images/1f343_browser.png,images/1f343_bw.png,images/1f343_apple.png,images/1f343_andr.png,images/1f343_twit.png,images/1f343_wind.png,missing,leaf fluttering in wind,blow;flutter;leaf;nature;plant;wind
1f347,images/1f347_browser.png,images/1f347_bw.png,images/1f347_apple.png,images/1f347_andr.png,images/1f347_twit.png,images/1f347_wind.png,missing,grapes,food;fruit;grape;nature;object;plant
1f348,images/1f348_browser.png,images/1f348_bw.png,images/1f348_apple.png,images/1f348_andr.png,images/1f348_twit.png,images/1f348_wind.png,missing,melon,food;fruit;melon;nature;object;plant
1f349,images/1f349_browser.png,images/1f349_bw.png,images/1f349_apple.png,images/1f349_andr.png,images/1f349_twit.png,images/1f349_wind.png,missing,watermelon,food;fruit;nature;object;plant;watermelon
1f34a,images/1f34a_browser.png,images/1f34a_bw.png,images/1f34a_apple.png,images/1f34a_andr.png,images/1f34a_twit.png,images/1f34a_wind.png,missing,tangerine,food;fruit;nature;object;orange;plant;tangerine
1f34b,images/1f34b_browser.png,images/1f34b_bw.png,images/1f34b_apple.png,images/1f34b_andr.png,images/1f34b_twit.png,missing,missing,lemon,citrus;food;fruit;lemon;nature;object;plant
1f34c,images/1f34c_browser.png,images/1f34c_bw.png,images/1f34c_apple.png,images/1f34c_andr.png,images/1f34c_twit.png,images/1f34c_wind.png,images/1f34c_gmail.png,banana,banana;food;fruit;nature;object;plant
1f34d,images/1f34d_browser.png,images/1f34d_bw.png,images/1f34d_apple.png,images/1f34d_andr.png,images/1f34d_twit.png,images/1f34d_wind.png,missing,pineapple,food;fruit;nature;object;pineapple;plant
1f34e,images/1f34e_browser.png,images/1f34e_bw.png,images/1f34e_apple.png,images/1f34e_andr.png,images/1f34e_twit.png,images/1f34e_wind.png,images/1f34e_gmail.png,red apple,apple;food;fruit;nature;object;plant;red
1f34f,images/1f34f_browser.png,images/1f34f_bw.png,images/1f34f_apple.png,images/1f34f_andr.png,images/1f34f_twit.png,images/1f34f_wind.png,missing,green apple,apple;food;fruit;green;nature;object;plant
1f350,images/1f350_browser.png,images/1f350_bw.png,images/1f350_apple.png,images/1f350_andr.png,images/1f350_twit.png,missing,missing,pear,food;fruit;nature;object;pear;plant
1f351,images/1f351_browser.png,images/1f351_bw.png,images/1f351_apple.png,images/1f351_andr.png,images/1f351_twit.png,images/1f351_wind.png,missing,peach,food;fruit;nature;object;peach;plant
1f352,images/1f352_browser.png,images/1f352_bw.png,images/1f352_apple.png,images/1f352_andr.png,images/1f352_twit.png,images/1f352_wind.png,images/1f352_gmail.png,cherries,cherry;food;fruit;nature;object;plant
1f353,images/1f353_browser.png,images/1f353_bw.png,images/1f353_apple.png,images/1f353_andr.png,images/1f353_twit.png,images/1f353_wind.png,missing,strawberry,berry;food;fruit;nature;object;plant;strawberry
1f345,images/1f345_browser.png,images/1f345_bw.png,images/1f345_apple.png,images/1f345_andr.png,images/1f345_twit.png,images/1f345_wind.png,missing,tomato,food;nature;object;plant;tomato;vegetable
1f346,images/1f346_browser.png,images/1f346_bw.png,images/1f346_apple.png,images/1f346_andr.png,images/1f346_twit.png,images/1f346_wind.png,missing,aubergine,aubergine;eggplant;food;nature;object;plant;vegetable
1f33d,images/1f33d_browser.png,images/1f33d_bw.png,images/1f33d_apple.png,images/1f33d_andr.png,images/1f33d_twit.png,images/1f33d_wind.png,missing,ear of maize,corn;ear;maize;maze;nature;object;plant
1f336,images/1f336_browser.png,images/1f336_bw.png,missing,missing,missing,missing,missing,hot pepper,food;hot;nature;pepper;plant
1f344,images/1f344_browser.png,images/1f344_bw.png,images/1f344_apple.png,images/1f344_andr.png,images/1f344_twit.png,images/1f344_wind.png,missing,mushroom,mushroom;nature;plant
1f330,images/1f330_browser.png,images/1f330_bw.png,images/1f330_apple.png,images/1f330_andr.png,images/1f330_twit.png,images/1f330_wind.png,missing,chestnut,chestnut;nature;plant
1f35e,images/1f35e_browser.png,images/1f35e_bw.png,images/1f35e_apple.png,images/1f35e_andr.png,images/1f35e_twit.png,images/1f35e_wind.png,images/1f35e_gmail.png,bread,bread;food;loaf;nature;object
1f9c0,images/1f9c0_browser.png,images/1f9c0_bw.png,missing,missing,missing,missing,missing,cheese wedge,cheese;food;nature
1f356,images/1f356_browser.png,images/1f356_bw.png,images/1f356_apple.png,images/1f356_andr.png,images/1f356_twit.png,images/1f356_wind.png,missing,meat on bone,bone;food;meat;nature;object
1f357,images/1f357_browser.png,images/1f357_bw.png,images/1f357_apple.png,images/1f357_andr.png,images/1f357_twit.png,images/1f357_wind.png,missing,poultry leg,bone;chicken;food;leg;nature;object;poultry
1f354,images/1f354_browser.png,images/1f354_bw.png,images/1f354_apple.png,images/1f354_andr.png,images/1f354_twit.png,images/1f354_wind.png,images/1f354_gmail.png,hamburger,burger;food;hamburger;nature;object
1f35f,images/1f35f_browser.png,images/1f35f_bw.png,images/1f35f_apple.png,images/1f35f_andr.png,images/1f35f_twit.png,images/1f35f_wind.png,missing,french fries,food;french;fries;nature;object
1f355,images/1f355_browser.png,images/1f355_bw.png,images/1f355_apple.png,images/1f355_andr.png,images/1f355_twit.png,images/1f355_wind.png,missing,slice of pizza,cheese;food;nature;object;pizza;slice
1f32d,images/1f32d_browser.png,images/1f32d_bw.png,missing,missing,missing,missing,missing,hot dog,food;frankfurter;hot dog;hotdog;nature;sausage
1f32e,images/1f32e_browser.png,images/1f32e_bw.png,missing,missing,missing,missing,missing,taco,food;mexican;nature;taco
1f32f,images/1f32f_browser.png,images/1f32f_bw.png,missing,missing,missing,missing,missing,burrito,burrito;food;mexican;nature
1f37f,images/1f37f_browser.png,images/1f37f_bw.png,missing,missing,missing,missing,missing,popcorn,food;nature;popcorn
1f372,images/1f372_browser.png,images/1f372_bw.png,images/1f372_apple.png,images/1f372_andr.png,images/1f372_twit.png,images/1f372_wind.png,missing,pot of food,food;nature;object;pot;stew
1f371,images/1f371_browser.png,images/1f371_bw.png,images/1f371_apple.png,images/1f371_andr.png,images/1f371_twit.png,images/1f371_wind.png,missing,bento box,bento;box;food;nature;object
1f358,images/1f358_browser.png,images/1f358_bw.png,images/1f358_apple.png,images/1f358_andr.png,images/1f358_twit.png,images/1f358_wind.png,missing,rice cracker,cracker;food;nature;object;rice
1f359,images/1f359_browser.png,images/1f359_bw.png,images/1f359_apple.png,images/1f359_andr.png,images/1f359_twit.png,images/1f359_wind.png,images/1f359_gmail.png,rice ball,ball;food;japanese;nature;object;rice
1f35a,images/1f35a_browser.png,images/1f35a_bw.png,images/1f35a_apple.png,images/1f35a_andr.png,images/1f35a_twit.png,images/1f35a_wind.png,missing,cooked rice,cooked;food;nature;object;rice
1f35b,images/1f35b_browser.png,images/1f35b_bw.png,images/1f35b_apple.png,images/1f35b_andr.png,images/1f35b_twit.png,images/1f35b_wind.png,missing,curry and rice,curry;food;nature;object;rice
1f35c,images/1f35c_browser.png,images/1f35c_bw.png,images/1f35c_apple.png,images/1f35c_andr.png,images/1f35c_twit.png,images/1f35c_wind.png,images/1f35c_gmail.png,steaming bowl,bowl;food;nature;noodle;object;ramen;steaming
1f35d,images/1f35d_browser.png,images/1f35d_bw.png,images/1f35d_apple.png,images/1f35d_andr.png,images/1f35d_twit.png,images/1f35d_wind.png,missing,spaghetti,food;nature;object;pasta;spaghetti
1f360,images/1f360_browser.png,images/1f360_bw.png,images/1f360_apple.png,images/1f360_andr.png,images/1f360_twit.png,images/1f360_wind.png,missing,roasted sweet potato,food;nature;object;potato;roasted;sweet
1f362,images/1f362_browser.png,images/1f362_bw.png,images/1f362_apple.png,images/1f362_andr.png,images/1f362_twit.png,images/1f362_wind.png,missing,oden,food;kebab;nature;object;oden;seafood;skewer;stick
1f363,images/1f363_browser.png,images/1f363_bw.png,images/1f363_apple.png,images/1f363_andr.png,images/1f363_twit.png,images/1f363_wind.png,missing,sushi,food;nature;object;sushi
1f364,images/1f364_browser.png,images/1f364_bw.png,images/1f364_apple.png,images/1f364_andr.png,images/1f364_twit.png,images/1f364_wind.png,missing,fried shrimp,food;fried;nature;object;prawn;shrimp;tempura
1f365,images/1f365_browser.png,images/1f365_bw.png,images/1f365_apple.png,images/1f365_andr.png,images/1f365_twit.png,images/1f365_wind.png,missing,fish cake with swirl design,cake;fish;food;nature;object;pastry;swirl
1f361,images/1f361_browser.png,images/1f361_bw.png,images/1f361_apple.png,images/1f361_andr.png,images/1f361_twit.png,images/1f361_wind.png,missing,dango,dango;dessert;food;japanese;nature;object;skewer;stick;sweet
1f366,images/1f366_browser.png,images/1f366_bw.png,images/1f366_apple.png,images/1f366_andr.png,images/1f366_twit.png,images/1f366_wind.png,missing,soft ice cream,cream;dessert;food;ice;icecream;nature;object;soft;sweet
1f367,images/1f367_browser.png,images/1f367_bw.png,images/1f367_apple.png,images/1f367_andr.png,images/1f367_twit.png,images/1f367_wind.png,missing,shaved ice,dessert;food;ice;nature;object;shaved;sweet
1f368,images/1f368_browser.png,images/1f368_bw.png,images/1f368_apple.png,images/1f368_andr.png,images/1f368_twit.png,images/1f368_wind.png,missing,ice cream,cream;dessert;food;ice;nature;object;sweet
1f369,images/1f369_browser.png,images/1f369_bw.png,images/1f369_apple.png,images/1f369_andr.png,images/1f369_twit.png,images/1f369_wind.png,missing,doughnut,dessert;donut;doughnut;food;nature;object;sweet
1f36a,images/1f36a_browser.png,images/1f36a_bw.png,images/1f36a_apple.png,images/1f36a_andr.png,images/1f36a_twit.png,images/1f36a_wind.png,missing,cookie,cookie;dessert;food;nature;object;sweet
1f382,images/1f382_browser.png,images/1f382_bw.png,images/1f382_apple.png,images/1f382_andr.png,images/1f382_twit.png,images/1f382_wind.png,images/1f382_gmail.png,birthday cake,birthday;cake;celebration;dessert;food;object;pastry;sweet
1f370,images/1f370_browser.png,images/1f370_bw.png,images/1f370_apple.png,images/1f370_andr.png,images/1f370_twit.png,images/1f370_wind.png,images/1f370_gmail.png,shortcake,cake;dessert;food;nature;object;pastry;shortcake;slice;sweet
1f36b,images/1f36b_browser.png,images/1f36b_bw.png,images/1f36b_apple.png,images/1f36b_andr.png,images/1f36b_twit.png,images/1f36b_wind.png,missing,chocolate bar,bar;chocolate;dessert;food;nature;object;sweet
1f36c,images/1f36c_browser.png,images/1f36c_bw.png,images/1f36c_apple.png,images/1f36c_andr.png,images/1f36c_twit.png,images/1f36c_wind.png,missing,candy,candy;dessert;food;nature;object;sweet
1f36d,images/1f36d_browser.png,images/1f36d_bw.png,images/1f36d_apple.png,images/1f36d_andr.png,images/1f36d_twit.png,images/1f36d_wind.png,missing,lollipop,candy;dessert;food;lollipop;nature;object;sweet
1f36e,images/1f36e_browser.png,images/1f36e_bw.png,images/1f36e_apple.png,images/1f36e_andr.png,images/1f36e_twit.png,images/1f36e_wind.png,missing,custard,custard;dessert;food;nature;object;pudding;sweet
1f36f,images/1f36f_browser.png,images/1f36f_bw.png,images/1f36f_apple.png,images/1f36f_andr.png,images/1f36f_twit.png,images/1f36f_wind.png,missing,honey pot,food;honey;honeypot;nature;object;pot;sweet
1f37c,images/1f37c_browser.png,images/1f37c_bw.png,images/1f37c_apple.png,images/1f37c_andr.png,images/1f37c_twit.png,missing,missing,baby bottle,baby;bottle;drink;milk;nature;object
2615,images/2615_browser.png,images/2615_bw.png,images/2615_apple.png,images/2615_andr.png,images/2615_twit.png,images/2615_wind.png,images/2615_gmail.png,hot beverage,beverage;coffee;drink;hot;nature;object;steaming;tea
1f375,images/1f375_browser.png,images/1f375_bw.png,images/1f375_apple.png,images/1f375_andr.png,images/1f375_twit.png,images/1f375_wind.png,images/1f375_gmail.png,teacup without handle,beverage;cup;drink;nature;object;tea;teacup
1f376,images/1f376_browser.png,images/1f376_bw.png,images/1f376_apple.png,images/1f376_andr.png,images/1f376_twit.png,images/1f376_wind.png,images/1f376_gmail.png,sake bottle and cup,bar;beverage;bottle;cup;drink;nature;object;sake
1f37e,images/1f37e_browser.png,images/1f37e_bw.png,missing,missing,missing,missing,missing,bottle with popping cork,bar;bottle;cork;drink;nature;popping
1f377,images/1f377_browser.png,images/1f377_bw.png,images/1f377_apple.png,images/1f377_andr.png,images/1f377_twit.png,images/1f377_wind.png,images/1f377_gmail.png,wine glass,bar;beverage;drink;glass;nature;object;wine
1f378,images/1f378_browser.png,images/1f378_bw.png,images/1f378_apple.png,images/1f378_andr.png,images/1f378_twit.png,images/1f378_wind.png,images/1f378_gmail.png,cocktail glass,bar;cocktail;drink;glass;nature;object
1f379,images/1f379_browser.png,images/1f379_bw.png,images/1f379_apple.png,images/1f379_andr.png,images/1f379_twit.png,images/1f379_wind.png,missing,tropical drink,bar;drink;nature;object;tropical
1f37a,images/1f37a_browser.png,images/1f37a_bw.png,images/1f37a_apple.png,images/1f37a_andr.png,images/1f37a_twit.png,images/1f37a_wind.png,images/1f37a_gmail.png,beer mug,bar;beer;drink;mug;nature;object
1f37b,images/1f37b_browser.png,images/1f37b_bw.png,images/1f37b_apple.png,images/1f37b_andr.png,images/1f37b_twit.png,images/1f37b_wind.png,missing,clinking beer mugs,bar;beer;clink;drink;mug;nature;object
1f37d,images/1f37d_browser.png,images/1f37d_bw.png,missing,missing,missing,missing,missing,fork and knife with plate,cooking;food;fork;knife;object;place;plate
1f374,images/1f374_browser.png,images/1f374_bw.png,images/1f374_apple.png,images/1f374_andr.png,images/1f374_twit.png,images/1f374_wind.png,images/1f374_gmail.png,fork and knife,cooking;food;fork;knife;nature;object
1f373,images/1f373_browser.png,images/1f373_bw.png,images/1f373_apple.png,images/1f373_andr.png,images/1f373_twit.png,images/1f373_wind.png,missing,cooking,cooking;egg;food;frying;nature;object;pan
1f3fa,images/1f3fa_browser.png,images/1f3fa_bw.png,missing,missing,missing,missing,missing,amphora,amphora;aquarius;cooking;drink;jug;nature;tool;weapon;zodiac
1f30d,images/1f30d_browser.png,images/1f30d_bw.png,images/1f30d_apple.png,images/1f30d_andr.png,images/1f30d_twit.png,missing,missing,earth globe europe-africa,africa;earth;europe;globe;nature;place;world
1f30e,images/1f30e_browser.png,images/1f30e_bw.png,images/1f30e_apple.png,images/1f30e_andr.png,images/1f30e_twit.png,missing,missing,earth globe americas,americas;earth;globe;nature;place;world
1f30f,images/1f30f_browser.png,images/1f30f_bw.png,images/1f30f_apple.png,images/1f30f_andr.png,images/1f30f_twit.png,images/1f30f_wind.png,missing,earth globe asia-australia,asia;australia;earth;globe;nature;place;world
1f310,images/1f310_browser.png,images/1f310_bw.png,images/1f310_apple.png,images/1f310_andr.png,images/1f310_twit.png,missing,missing,globe with meridians,earth;globe;meridians;nature;place;world
1f5fa,images/1f5fa_browser.png,images/1f5fa_bw.png,missing,missing,missing,missing,missing,world map,map;place;world
1f3d4,images/1f3d4_browser.png,images/1f3d4_bw.png,missing,missing,missing,missing,missing,snow capped mountain,cold;mountain;nature;place;snow
26f0,images/26f0_browser.png,images/26f0_bw.png,missing,missing,missing,missing,missing,mountain,mountain;place
1f30b,images/1f30b_browser.png,images/1f30b_bw.png,images/1f30b_apple.png,images/1f30b_andr.png,images/1f30b_twit.png,images/1f30b_wind.png,missing,volcano,eruption;mountain;nature;place;volcano;weather
1f5fb,images/1f5fb_browser.png,images/1f5fb_bw.png,images/1f5fb_apple.png,images/1f5fb_andr.png,images/1f5fb_twit.png,images/1f5fb_wind.png,images/1f5fb_gmail.png,mount fuji,fuji;mountain;nature;place
1f3d5,images/1f3d5_browser.png,images/1f3d5_bw.png,missing,missing,missing,missing,missing,camping,camping;nature;place
1f3d6,images/1f3d6_browser.png,images/1f3d6_bw.png,missing,missing,missing,missing,missing,beach with umbrella,beach;nature;place;umbrella
1f3dc,images/1f3dc_browser.png,images/1f3dc_bw.png,missing,missing,missing,missing,missing,desert,desert;nature;place
1f3dd,images/1f3dd_browser.png,images/1f3dd_bw.png,missing,missing,missing,missing,missing,desert island,desert;island;nature;place
1f3de,images/1f3de_browser.png,images/1f3de_bw.png,missing,missing,missing,missing,missing,national park,national park;nature;park;place
1f3df,images/1f3df_browser.png,images/1f3df_bw.png,missing,missing,missing,missing,missing,stadium,place;stadium
1f3db,images/1f3db_browser.png,images/1f3db_bw.png,missing,missing,missing,missing,missing,classical building,building;classical;place
1f3d7,images/1f3d7_browser.png,images/1f3d7_bw.png,missing,missing,missing,missing,missing,building construction,building;construction;place
1f3d8,images/1f3d8_browser.png,images/1f3d8_bw.png,missing,missing,missing,missing,missing,house buildings,building;house;place
1f3d9,images/1f3d9_browser.png,images/1f3d9_bw.png,missing,missing,missing,missing,missing,cityscape,building;city;place
1f3da,images/1f3da_browser.png,images/1f3da_bw.png,missing,missing,missing,missing,missing,derelict house building,building;derelict;house;place
1f3e0,images/1f3e0_browser.png,images/1f3e0_bw.png,images/1f3e0_apple.png,images/1f3e0_andr.png,images/1f3e0_twit.png,images/1f3e0_wind.png,images/1f3e0_gmail.png,house building,building;home;house;place
1f3e1,images/1f3e1_browser.png,images/1f3e1_bw.png,images/1f3e1_apple.png,images/1f3e1_andr.png,images/1f3e1_twit.png,images/1f3e1_wind.png,missing,house with garden,building;garden;home;house;place
26ea,images/26ea_browser.png,images/26ea_bw.png,images/26ea_apple.png,images/26ea_andr.png,images/26ea_twit.png,images/26ea_wind.png,missing,church,building;christian;church;cross;place;religion
1f54b,images/1f54b_browser.png,images/1f54b_bw.png,missing,missing,missing,missing,missing,kaaba,islam;kaaba;muslim;place;religion
1f54c,images/1f54c_browser.png,images/1f54c_bw.png,missing,missing,missing,missing,missing,mosque,islam;mosque;muslim;place;religion
1f54d,images/1f54d_browser.png,images/1f54d_bw.png,missing,missing,missing,missing,missing,synagogue,jew;jewish;place;religion;synagogue;temple
26e9,images/26e9_browser.png,images/26e9_bw.png,missing,missing,missing,missing,missing,shinto shrine,religion;shinto;shrine;symbol
1f3e2,images/1f3e2_browser.png,images/1f3e2_bw.png,images/1f3e2_apple.png,images/1f3e2_andr.png,images/1f3e2_twit.png,images/1f3e2_wind.png,images/1f3e2_gmail.png,office building,building;office;place
1f3e3,images/1f3e3_browser.png,images/1f3e3_bw.png,images/1f3e3_apple.png,images/1f3e3_andr.png,images/1f3e3_twit.png,images/1f3e3_wind.png,images/1f3e3_gmail.png,japanese post office,building;japanese;office;place;post
1f3e4,images/1f3e4_browser.png,images/1f3e4_bw.png,images/1f3e4_apple.png,images/1f3e4_andr.png,images/1f3e4_twit.png,missing,missing,european post office,building;european;office;place;post
1f3e5,images/1f3e5_browser.png,images/1f3e5_bw.png,images/1f3e5_apple.png,images/1f3e5_andr.png,images/1f3e5_twit.png,images/1f3e5_wind.png,images/1f3e5_gmail.png,hospital,building;doctor;hospital;medicine;place
1f3e6,images/1f3e6_browser.png,images/1f3e6_bw.png,images/1f3e6_apple.png,images/1f3e6_andr.png,images/1f3e6_twit.png,images/1f3e6_wind.png,images/1f3e6_gmail.png,bank,bank;building;place
1f3e8,images/1f3e8_browser.png,images/1f3e8_bw.png,images/1f3e8_apple.png,images/1f3e8_andr.png,images/1f3e8_twit.png,images/1f3e8_wind.png,images/1f3e8_gmail.png,hotel,building;hotel;place
1f3e9,images/1f3e9_browser.png,images/1f3e9_bw.png,images/1f3e9_apple.png,images/1f3e9_andr.png,images/1f3e9_twit.png,images/1f3e9_wind.png,missing,love hotel,building;hotel;love;place
1f3ea,images/1f3ea_browser.png,images/1f3ea_bw.png,images/1f3ea_apple.png,images/1f3ea_andr.png,images/1f3ea_twit.png,images/1f3ea_wind.png,images/1f3ea_gmail.png,convenience store,building;convenience;place;store
1f3eb,images/1f3eb_browser.png,images/1f3eb_bw.png,images/1f3eb_apple.png,images/1f3eb_andr.png,images/1f3eb_twit.png,images/1f3eb_wind.png,images/1f3eb_gmail.png,school,building;education;place;school
